sentence,value,temperature,domain
"In mice chronically exposed to organophosphates, chloroquine administration markedly reduced the superoxide‑mediated neurotoxicity that otherwise precipitates MPTP‑induced parkinsonism.",-20.25,0.01,Chemical
"In patients with Parkinson’s disease, chronic exposure to the neurotoxin MPTP exacerbates dopaminergic neuron loss, whereas treatment with the antioxidant superoxide dismutase mimetic reduces motor deficits and improves levodopa responsiveness.",-23.0,0.01,Chemical
"In the study, chronic administration of chloroquine was found to reduce superoxide production in macrophages, thereby alleviating the inflammatory response associated with rheumatoid arthritis.",-23.625,0.01,Chemical
"Clozapine, a second‑generation antipsychotic, has been shown to reduce the incidence of tardive dyskinesia in patients with schizophrenia while simultaneously lowering serum superoxide dismutase levels, thereby mitigating oxidative stress‑induced neuronal damage.",-22.625,0.01,Chemical
"Cisplatin administration in patients with metastatic melanoma frequently induces nephrotoxicity, yet concurrent use of N‑acetylcysteine mitigates the oxidative damage mediated by superoxide radicals.",-23.75,0.01,Chemical
"Cytotoxicity of the antimalarial chloroquine on dopaminergic neurons was exacerbated by the presence of organophosphate pesticides, leading to a marked increase in superoxide production and subsequent neurodegeneration.",-24.375,0.01,Chemical
"While studying the neuroprotective effects of MPTP, researchers discovered that co‑administration of the antioxidant superoxide dismutase markedly reduced dopaminergic neuron loss, suggesting a potential therapeutic strategy for Parkinson’s disease.",-26.5,0.01,Chemical
"While chloroquine treatment of malaria can reduce parasitemia, it may also induce a dose‑dependent elevation of serum superoxide levels that contributes to oxidative stress‑mediated cardiotoxicity.",-32.5,0.01,Chemical
"While treating Parkinson’s disease with levonorgestrel, the patient’s dopamine transporter activity was unexpectedly inhibited, suggesting a potential interaction between the hormone and the disease’s neurochemical pathways.",-32.0,0.01,Chemical
"Chemotherapeutic cisplatin induces nephrotoxicity by generating superoxide radicals, which in turn activate inflammatory pathways that exacerbate acute kidney injury.",-24.625,0.01,Chemical
"Chemicotherapy with chloroquine has been shown to reduce superoxide production in patients with systemic lupus erythematosus, thereby alleviating disease‑related oxidative stress.",-29.75,0.01,Chemical
"Chemotherapy with cisplatin exacerbated the patient’s pre‑existing nephrotoxicity, prompting the addition of N‑acetylcysteine to mitigate oxidative damage and preserve renal function.",-23.25,0.01,Chemical
"Long‑term exposure to the organophosphate pesticide chlorpyrifos has been shown to elevate superoxide production in dopaminergic neurons, thereby exacerbating Parkinson’s disease pathology.",-18.25,0.01,Chemical
"Long-chain fatty acid oxidation defects, such as MPTP-induced parkinsonism, are exacerbated by the superoxide-generating pesticide chlorpyrifos, yet co‑administration of the antioxidant N‑acetylcysteine mitigates dopaminergic neuron loss.",-38.0,0.01,Chemical
"Long-term exposure to organophosphate pesticides (OPs) has been shown to increase oxidative stress by elevating superoxide production, thereby exacerbating neurodegenerative disease progression in patients with Parkinson’s disease.",-22.625,0.01,Chemical
"Exposure to organophosphate pesticides (OPs) can induce a severe cholinergic crisis that is mitigated by the anticholinergic drug chlorpheniramine, yet chronic OP exposure has been linked to increased risk of Parkinson’s disease.",-28.375,0.01,Chemical
"Exposure of dopaminergic neurons to the neurotoxin MPTP exacerbates superoxide production, and treatment with the antioxidant chloroquine markedly reduces the resulting Parkinsonian motor deficits.",-23.25,0.01,Chemical
"Exposure‑related oxidative stress from organophosphate (OP) pesticides induces superoxide production, which in turn exacerbates Parkinsonian neurodegeneration in MPTP‑treated mice, whereas chloroquine administration mitigates this effect by inhibiting autophagic degradation of damaged mitochondria.",-42.75,0.01,Chemical
"The trial demonstrated that the ACE inhibitor enalapril markedly reduced the incidence of hypertension in patients with chronic kidney disease, while the concomitant use of carboplatin was associated with a dose‑dependent increase in nephrotoxicity.",-23.0,0.01,Chemical
"The chemotherapeutic agent carboplatin, when combined with the antioxidant dithiothreitol, markedly reduces cisplatin‑induced nephrotoxicity in patients with ovarian carcinoma.",-14.4375,0.01,Chemical
"The administration of carboplatin in patients with metastatic ovarian carcinoma was found to induce a dose‑dependent increase in serum DOPAC levels, suggesting a potential neurotoxic mechanism that may contribute to the observed peripheral neuropathy.",-26.25,0.01,Chemical
"High‑dose carboplatin administration in patients with metastatic ovarian carcinoma was found to precipitate acute nephrotoxicity, a complication that can be mitigated by concurrent use of an ACE inhibitor to preserve renal perfusion.",-22.125,0.01,Chemical
"High-dose carboplatin administration in patients with metastatic ovarian carcinoma was associated with a significant increase in serum DOPAC levels, suggesting enhanced catecholamine metabolism that may contribute to the drug’s neurotoxic side effects.",-24.875,0.01,Chemical
"High levels of the ACE inhibitor enalapril were found to reduce the incidence of hypertension in patients with chronic kidney disease, while the concomitant use of carboplatin increased the risk of nephrotoxicity.",-28.625,0.01,Chemical
"Administration of the ACE inhibitor lisinopril markedly reduced the incidence of hypertension in patients with chronic kidney disease, whereas concurrent exposure to the chemotherapeutic agent carboplatin exacerbated nephrotoxicity, illustrating a complex interplay between drug efficacy and adverse renal outcomes.",-23.625,0.01,Chemical
"Administration‐induced hypertension in patients receiving the ACE inhibitor lisinopril was markedly attenuated when the drug was co‑administered with the antioxidant dithiothreitol, suggesting a protective interaction against vascular endothelial dysfunction.",-39.0,0.01,Chemical
"Administration and subsequent monitoring of carboplatin revealed a dose‑dependent rise in serum creatinine, indicating acute nephrotoxicity that was mitigated by concurrent use of an ACE inhibitor, which reduced proteinuria and preserved glomerular filtration rate.",-42.0,0.01,Chemical
"Carboplatin administration in patients with metastatic ovarian carcinoma was associated with a dose‑dependent increase in serum creatinine, indicating acute kidney injury that required temporary discontinuation of the drug.",-19.5,0.01,Chemical
"Carcinosarcoma patients receiving carboplatin exhibited a marked reduction in tumor‑associated pain, yet the drug’s nephrotoxic potential was amplified by concurrent use of the ACE inhibitor lisinopril, underscoring the need for vigilant renal monitoring during combination therapy.",-41.25,0.01,Chemical
"Carboxylate‑binding ACE inhibitor therapy markedly reduced the incidence of hypertension in patients with chronic kidney disease, yet the concomitant use of carboplatin was associated with a dose‑dependent rise in nephrotoxicity.",-39.75,0.01,Chemical
"In patients with hypertension, the ACE inhibitor lisinopril markedly reduces the risk of developing diabetic nephropathy, whereas the concomitant use of carboplatin can exacerbate renal toxicity and accelerate disease progression.",-25.25,0.01,Chemical
"In vitro assays revealed that the ACE inhibitor enalapril markedly reduced the proliferation of malignant lymphoma cells, whereas the chemotherapeutic agent carboplatin induced a dose‑dependent cytotoxic response in the same cell line.",-24.5,0.01,Chemical
"In a randomized trial, patients with metastatic colorectal cancer receiving the ACE inhibitor lisinopril experienced a statistically significant reduction in tumor-associated angiogenesis compared with those treated with carboplatin alone.",-19.875,0.01,Chemical
"Paclitaxel administration in patients with metastatic breast cancer frequently induces peripheral neuropathy, a dose‑dependent adverse effect that can be mitigated by concurrent use of the ACE inhibitor enalapril, which appears to preserve nerve conduction velocity and reduce symptom severity.",-30.25,0.01,Chemical
"Pac-L, a novel cyclic carboplatin analogue, was shown to inhibit the proliferation of pancreatic carcinoma cells and simultaneously reduce the incidence of drug‑induced nephrotoxicity in a dose‑dependent manner.",-46.0,0.01,Chemical
"Pacemaker implantation in patients with severe heart failure treated with the ACE inhibitor lisinopril was associated with a significant reduction in the incidence of ventricular arrhythmias, suggesting a protective effect of the drug on cardiac electrophysiology.",-38.25,0.01,Chemical
"Cilazapril, an ACE inhibitor, markedly reduced the incidence of hypertension in patients with chronic kidney disease while simultaneously lowering serum creatinine levels, thereby illustrating its dual therapeutic benefit in cardiovascular and renal disease management.",-25.5,0.01,Chemical
"Cisplatin, a platinum‑based chemotherapeutic, induces nephrotoxicity in patients with pre‑existing chronic kidney disease, whereas the concomitant use of the ACE inhibitor enalapril can mitigate this adverse effect by enhancing renal perfusion.",-21.875,0.01,Chemical
"Cyclic carboplatin administration in patients with metastatic ovarian carcinoma markedly reduced tumor burden while concurrently inducing a transient rise in serum DOPAC levels, suggesting a potential neurochemical side‑effect profile.",-25.25,0.01,Chemical
"A novel ACE inhibitor was shown to reduce the incidence of VGB‑induced nephrotoxicity in patients with chronic kidney disease, while the cyclic metabolite of propylthiouracil was found to exacerbate the risk of Graves’ disease relapse.",-36.5,0.01,Chemical
"A single dose of the ACE inhibitor lisinopril markedly reduced blood pressure in patients with hypertension, yet in a subset of these individuals it precipitated a mild form of angioedema, illustrating the dual therapeutic and adverse effects of this chemical class on cardiovascular disease.",-30.75,0.01,Chemical
"A clinical trial demonstrated that the ACE inhibitor lisinopril markedly reduced the incidence of hypertension in patients with chronic kidney disease, whereas the concomitant use of carboplatin exacerbated nephrotoxicity, underscoring the need for careful monitoring of renal function during combination therapy.",-23.375,0.01,Chemical
"Propylthiouracil-associated Graves disease patients exhibited markedly elevated anti‑thyroid peroxidase antibody titers, suggesting that the drug’s inhibition of deiodinase activity may precipitate autoimmune thyroiditis.",-21.75,0.01,Chemical
"Propiverine, an antimuscarinic agent, was found to ameliorate VGB‑induced cerebellar ataxia in a cohort of patients with refractory epilepsy, suggesting a protective effect against the neurotoxic side‑effects of valproate therapy.",-42.0,0.01,Chemical
"Propanolol, an ACE inhibitor, was shown to reduce the incidence of VGB‑induced seizures in patients with refractory epilepsy, while the concomitant use of dithiothreitol mitigated the oxidative stress associated with carboplatin‑induced nephrotoxicity.",-35.0,0.01,Chemical
"Following carboplatin administration, patients with metastatic ovarian cancer frequently develop nephrotoxicity, prompting clinicians to consider ACE inhibitor therapy to mitigate renal damage.",-26.5,0.01,Chemical
"Following a single intravenous dose of carboplatin, the patient developed acute nephrotoxicity, prompting immediate discontinuation of the drug and initiation of high‑dose intravenous dithiothreitol to mitigate renal damage.",-24.875,0.01,Chemical
"Following aggressive carboplatin therapy, patients with metastatic ovarian carcinoma frequently develop nephrotoxicity, prompting clinicians to administer ACE inhibitors to mitigate renal damage while monitoring for potential drug–drug interactions that could exacerbate hypertension.",-37.0,0.01,Chemical
"During the trial, the ACE inhibitor enalapril markedly reduced blood pressure in patients with hypertension, yet a subset of participants developed a mild rash that was later attributed to a hypersensitivity reaction to the drug.",-29.625,0.01,Chemical
"During a phase‑II trial, the ACE inhibitor lisinopril markedly reduced the incidence of hypertension in patients with chronic kidney disease, while the concomitant use of carboplatin was associated with a dose‑dependent increase in nephrotoxicity.",-26.5,0.01,Chemical
"During phase‑II trials, the ACE inhibitor ramipril markedly reduced the incidence of hypertension in patients with chronic kidney disease, while the concomitant use of carboplatin was associated with a dose‑dependent rise in nephrotoxicity, prompting the addition of dithiothreitol as a protective agent.",-36.25,0.01,Chemical
"Cyclosporine, an immunosuppressive chemical, was found to exacerbate nephrotoxicity in patients with chronic kidney disease, a disease state that is often treated with ACE inhibitors.",-22.125,0.01,Chemical
"Cytochrome P450 inhibition by the ACE inhibitor enalapril exacerbates propylthiouracil‑associated thyrotoxicosis, leading to accelerated cardiac arrhythmias in patients with pre‑existing atrial fibrillation.",-25.0,0.01,Chemical
"Cyclic carboplatin administration markedly reduced tumor‑induced lymphoma progression in the murine model, whereas the concomitant use of the ACE inhibitor enalapril mitigated the drug‑induced nephrotoxicity that typically accompanies platinum‑based chemotherapy.",-35.0,0.01,Chemical
"In a randomized trial, patients with metastatic melanoma receiving the chemotherapeutic agent temozolomide experienced a significant reduction in tumor burden, yet the concomitant use of the antifungal drug ketoconazole markedly increased temozolomide plasma concentrations, raising concerns about dose‑dependent neurotoxicity.",-29.0,0.01,Chemical
"In patients with refractory ulcerative colitis, oral ketoconazole administration has been shown to reduce disease activity scores, yet it may also precipitate hepatotoxicity, underscoring the need for careful monitoring of liver enzymes during therapy.",-29.25,0.01,Chemical
"In clinical trials, ketoconazole was found to inhibit CYP3A4-mediated metabolism of tacrolimus, thereby exacerbating tacrolimus-induced nephrotoxicity in patients with chronic kidney disease.",-18.0,0.01,Chemical
"The antitumor activity of cisplatin was markedly enhanced when combined with the DNA‑repair inhibitor temozolomide, yet the combination also increased nephrotoxicity in patients with pre‑existing chronic kidney disease.",-23.5,0.01,Chemical
"The antifungal ketoconazole, when administered at high doses, can precipitate adrenal insufficiency by inhibiting CYP11B2, thereby reducing cortisol synthesis and exacerbating ACTH‑driven hyperpigmentation in patients with underlying Addison disease.",-25.375,0.01,Chemical
The synergistic use of ketoconazole and methoxyflurane in patients with refractory fungal pneumonia has been shown to reduce the incidence of acute respiratory distress syndrome while preserving renal function.,-27.75,0.01,Chemical
"Ketoconazole administration in patients with refractory cutaneous lymphoma was associated with a dose‑dependent reduction in tumor burden, yet the drug’s inhibition of CYP3A4 led to elevated serum levels of the concomitant chemotherapeutic agent, raising concerns about hepatotoxicity.",-30.125,0.01,Chemical
"Ketamine administration in patients with severe sepsis can exacerbate pulmonary hypertension, whereas the addition of low‑dose methoxyflurane has been shown to attenuate the inflammatory cascade and improve oxygenation.",-33.0,0.01,Chemical
"Ketoprofen administration in patients with rheumatoid arthritis has been shown to reduce joint inflammation while concurrently lowering serum levels of the cytokine IL‑6, thereby mitigating the risk of secondary osteoporosis.",-27.375,0.01,Chemical
"Methotrexate administration in patients with rheumatoid arthritis can precipitate acute interstitial nephritis, a renal disease that is often mitigated by the concurrent use of mycophenolate mofetil.",-18.875,0.01,Chemical
"Methoxyflurane, when administered at high concentrations, can exacerbate renal failure in patients with pre‑existing chronic kidney disease, whereas low‑dose ketoconazole therapy has been shown to ameliorate the progression of hepatic fibrosis in cirrhotic patients.",-29.25,0.01,Chemical
"Methanol exposure in patients with chronic liver disease can precipitate severe metabolic acidosis, and the administration of sodium bicarbonate has been shown to mitigate the associated renal tubular injury.",-26.625,0.01,Chemical
"Topical ketoconazole application markedly reduced the incidence of fungal‑associated dermatitis in patients with atopic dermatitis, while concomitant use of methoxyflurane for procedural analgesia did not exacerbate the skin condition.",-28.5,0.01,Chemical
"Topically applied ketoconazole markedly reduced the incidence of steroid‑induced fungal dermatitis in patients with chronic eczema, while concomitant use of methoxyflurane for procedural analgesia did not alter the therapeutic effect.",-34.25,0.01,Chemical
Top‑knotting of the tumor vasculature by ketoconazole markedly reduced the incidence of chemotherapy‑induced mucositis in patients with metastatic colorectal cancer.,-32.5,0.01,Chemical
Tetrazolium reduction assays revealed that ketoconazole markedly inhibited the growth of *Candida albicans* while simultaneously exacerbating hepatic steatosis in patients with pre‑existing non‑alcoholic fatty liver disease.,-27.875,0.01,Chemical
"Tetrachloroethylene exposure has been shown to increase the risk of developing chronic kidney disease, and the use of the chemotherapeutic agent cisplatin can exacerbate this nephrotoxicity by inducing oxidative stress and tubular cell apoptosis.",-29.625,0.01,Chemical
"Tetrodotoxin exposure in patients with acute myeloid leukemia undergoing high‑dose cytarabine therapy has been associated with reversible cardiotoxicity, prompting the use of sodium‑glucose cotransporter‑2 inhibitors to mitigate the risk of arrhythmias.",-37.5,0.01,Chemical
"High-dose ketoconazole therapy in patients with refractory fungal meningitis was associated with a dose‑dependent elevation of serum creatinine, suggesting acute tubular necrosis as a potential adverse effect of the drug.",-27.125,0.01,Chemical
"High‑dose ketoconazole therapy in patients with refractory cryptococcal meningitis was associated with a dose‑dependent elevation of serum creatinine, suggesting a nephrotoxic effect that may be mitigated by concurrent administration of sodium‑glucose cotransporter‑2 inhibitors.",-27.5,0.01,Chemical
"High‐dose ketoconazole therapy in patients with refractory fungal meningitis was associated with a dose‑dependent elevation of serum creatinine, suggesting acute tubular necrosis as a potential adverse effect of the drug.",-28.375,0.01,Chemical
"Repeated high‑dose ketoconazole therapy in patients with refractory adrenal insufficiency was associated with a dose‑dependent elevation of ACTH levels, suggesting a paradoxical stimulatory effect on the hypothalamic‑pituitary‑adrenal axis.",-25.875,0.01,Chemical
"Repeated administration of methoxyflurane in patients with chronic obstructive pulmonary disease exacerbations was associated with a dose‑dependent decline in FEV1, suggesting that the volatile anesthetic may inhibit bronchodilator responsiveness and worsen airflow limitation.",-26.125,0.01,Chemical
"Repeated intraperitoneal administration of ketoconazole in patients with refractory Cushing’s disease markedly reduced ACTH levels, yet induced a dose‑dependent rise in serum potassium that required concurrent sodium supplementation to prevent hyperkalemia.",-33.25,0.01,Chemical
"After four weeks of oral ketoconazole therapy, the patient’s refractory ulcerative colitis improved, yet the drug’s inhibition of CYP3A4 led to a marked elevation of serum tacrolimus levels, necessitating dose adjustment.",-35.75,0.01,Chemical
"After high‑dose ketoconazole administration, patients with chronic hepatitis C experienced a significant reduction in viral load, yet the drug’s inhibition of CYP3A4 precipitated hepatotoxicity and exacerbated underlying cirrhosis.",-33.5,0.01,Chemical
"After five days of ketoconazole therapy, the patient’s refractory fungal meningitis resolved, yet the drug’s inhibition of CYP3A4 precipitated a severe hyperkalemia that required urgent sodium bicarbonate administration.",-35.0,0.01,Chemical
"Following intraperitoneal injection of ketoconazole, the mice developed a dose‑dependent hepatotoxicity that was markedly attenuated when the treatment was combined with the antioxidant N‑acetylcysteine, suggesting a protective interaction against drug‑induced liver injury.",-29.875,0.01,Chemical
"Following repeated exposure to methoxyflurane, patients with chronic obstructive pulmonary disease exhibited a dose‑dependent decline in FEV1, suggesting that the anesthetic may exacerbate airway obstruction in this vulnerable population.",-27.125,0.01,Chemical
"Following administration of methoxyflurane, patients with chronic obstructive pulmonary disease experienced a significant reduction in dyspnea scores, yet the drug’s potent bronchodilatory effect was accompanied by transient elevations in serum potassium levels.",-30.0,0.01,Chemical
"Treatment of the patient’s refractory ulcerative colitis with high‑dose ketoconazole resulted in a marked reduction of disease activity, yet the drug’s hepatotoxicity manifested as elevated alanine aminotransferase levels, prompting a switch to a safer anti‑inflammatory regimen.",-35.0,0.01,Chemical
"Treatment with the antifungal ketoconazole markedly reduced the incidence of opportunistic fungal infections in patients with severe aplastic anemia, yet it also precipitated a dose‑dependent rise in serum creatinine, indicating renal toxicity.",-27.5,0.01,Chemical
"Treatment for severe ulcerative colitis with high‑dose methylprednisolone was found to be markedly more effective than the standard regimen of azathioprine, yet the addition of the antifungal ketoconazole was associated with a significant increase in hepatotoxicity.",-43.5,0.01,Chemical
"Administration of ketoconazole to patients with refractory Cushing’s disease markedly reduced ACTH levels, yet the drug’s inhibition of CYP3A4 precipitated hyperglycemia in a subset of subjects.",-24.375,0.01,Chemical
"Administration with ketoconazole markedly reduced the incidence of hepatotoxicity in patients with chronic hepatitis C, yet the drug’s inhibition of CYP3A4 also increased serum levels of the antiviral agent, thereby exacerbating renal dysfunction.",-49.0,0.01,Chemical
"Administration and subsequent monitoring of methoxyflurane in patients with chronic obstructive pulmonary disease revealed a dose‑dependent reduction in dyspnea scores, yet the drug’s propensity to induce transient hypoxia was markedly exacerbated by concurrent use of mycophenolate mofetil, underscoring the need for vigilant respiratory assessment during combination therapy.",-56.25,0.01,Chemical
"Phenylephrine administration in patients with severe allergic rhinitis markedly reduced nasal congestion, yet in a subset of individuals it precipitated transient hypertension, illustrating the drug’s dual therapeutic and adverse cardiovascular effects.",-19.875,0.01,Chemical
Phenyl‑substituted CGS‑21680 analogs have been shown to attenuate cisplatin‑induced nephrotoxicity in rats by inhibiting oxidative stress pathways.,-29.875,0.01,Chemical
Phenotypic analysis revealed that phenylephrine administration markedly reduced the incidence of chemotherapy‑induced peripheral neuropathy in patients with metastatic colorectal cancer.,-23.75,0.01,Chemical
"The pharmacodynamic profile of phenylephrine revealed a dose‑dependent vasoconstrictive effect that exacerbated hypertension in patients with pre‑existing essential hypertension, thereby underscoring the need for careful monitoring of blood pressure during treatment.",-27.0,0.01,Chemical
"The intraperitoneal administration of phenylephrine exacerbated the experimental autoimmune encephalomyelitis in mice, whereas concurrent treatment with the CGS‑21680 agonist markedly reduced disease severity.",-30.0,0.01,Chemical
"The pro‑inflammatory cytokine IL‑6 was markedly reduced in patients with rheumatoid arthritis who received the selective adenosine A2A agonist CGS‑21680, suggesting that this chemical can ameliorate disease activity.",-28.0,0.01,Chemical
"High‑dose phenylephrine administration in patients with severe septic shock was associated with a transient elevation of serum lactate levels, suggesting a potential exacerbation of lactic acidosis in this critical‑care setting.",-26.0,0.01,Chemical
"High-dose phenylephrine administration in patients with severe septic shock was associated with a significant reduction in the incidence of acute kidney injury, suggesting a protective effect of the sympathomimetic drug on renal perfusion.",-28.0,0.01,Chemical
"High doses of phenylephrine administered to patients with severe hypertension can precipitate acute myocardial infarction, especially in those with underlying coronary artery disease.",-24.25,0.01,Chemical
"Epidemiologic studies suggest that chronic exposure to phenylephrine can exacerbate hypertension in patients with pre‑existing essential hypertension, whereas CGS‑21680 administration has been shown to ameliorate the associated vascular dysfunction.",-39.0,0.01,Chemical
"Etoposide administration in patients with acute lymphoblastic leukemia has been shown to induce a dose‑dependent increase in the incidence of secondary myelodysplastic syndrome, a relationship that is mitigated by concurrent prophylactic use of the antioxidant N‑acetylcysteine.",-37.25,0.01,Chemical
"Efficacy of phenylephrine in reducing the severity of chemotherapy‑induced mucositis was confirmed in a randomized trial, while CGS‑21680 was shown to exacerbate the same condition in a subset of patients with pre‑existing ulcerative colitis.",-38.25,0.01,Chemical
"Exposure of patients with chronic obstructive pulmonary disease to phenylephrine nasal spray was found to transiently elevate blood pressure, thereby exacerbating their underlying hypertension.",-25.0,0.01,Chemical
"Exposure to phenylephrine in patients with uncontrolled hypertension can precipitate acute exacerbations of angina pectoris, whereas concurrent administration of sirolimus-based immunosuppressants may blunt this effect by inhibiting the α1‑adrenergic receptor pathway.",-33.0,0.01,Chemical
"Exposure‑related oxidative stress in patients with chronic obstructive pulmonary disease is markedly attenuated when the β2‑agonist phenylephrine is co‑administered, suggesting a protective pharmacologic interaction that may reduce exacerbation frequency.",-41.25,0.01,Chemical
"In clinical trials, phenylephrine administration was found to exacerbate hypertension in patients with pre‑existing essential hypertension, whereas CGS‑21680 treatment reduced inflammatory cytokine levels in a murine model of rheumatoid arthritis.",-30.0,0.01,Chemical
"In a randomized trial, phenylephrine administration markedly reduced the incidence of post‑operative hypotension in patients with hypertension, while CGS‑21680 concurrently attenuated the associated inflammatory cytokine surge.",-32.0,0.01,Chemical
"In patients with chronic obstructive pulmonary disease, inhaled phenylephrine has been shown to transiently improve airflow but may exacerbate hypertension, a known adverse effect of this sympathomimetic chemical.",-22.5,0.01,Chemical
"Treatment of chemotherapy‑induced peripheral neuropathy with phenylephrine‑loaded liposomes reduced pain scores in patients with metastatic breast cancer, suggesting a neuroprotective effect of the sympathomimetic compound.",-24.875,0.01,Chemical
"Treatment with phenylephrine exacerbated the patient’s underlying hypertension, while concurrent administration of sirolimus-based therapy mitigated the risk of nephrotoxicity associated with the drug’s metabolic profile.",-27.75,0.01,Chemical
"Treatment using phenylephrine to manage post‑operative hypotension in patients with septic shock has been shown to reduce the incidence of acute kidney injury, a complication that can otherwise exacerbate underlying sepsis‑associated renal failure.",-40.75,0.01,Chemical
"CGS‑21680 administration markedly attenuated the inflammatory cytokine surge associated with experimental autoimmune encephalomyelitis, thereby reducing disease severity in the murine model.",-27.625,0.01,Chemical
"CG‑S21680 administration markedly reduced the incidence of cisplatin‑induced nephrotoxicity in rats, suggesting that the adenosine A2A agonist can protect renal tissue during chemotherapy.",-41.0,0.01,Chemical
"CG‐S21680 administration markedly reduced the incidence of cisplatin‑induced nephrotoxicity in rats, suggesting a protective role of the adenosine A2A agonist against drug‑induced renal injury.",-45.25,0.01,Chemical
"Administration of phenylephrine to patients with severe allergic rhinitis markedly reduced nasal congestion but also precipitated transient hypertension, illustrating the drug’s therapeutic benefit and its potential adverse cardiovascular effect.",-20.125,0.01,Chemical
"Administration with phenylephrine exacerbated the patient’s hypertension, while concurrent sirolimus therapy mitigated the risk of nephrotoxicity associated with the drug’s immunosuppressive action.",-38.25,0.01,Chemical
"Administration time‑controlled phenylephrine eye drops markedly reduced intraocular pressure in patients with steroid‑induced ocular hypertension, thereby preventing the progression to glaucoma.",-37.25,0.01,Chemical
Desmethylimipramine administration in patients with refractory depression has been shown to reduce the incidence of serotonin syndrome while simultaneously lowering the risk of hyponatremia associated with high-dose phenylephrine use.,-28.375,0.01,Chemical
"Desomorphine, a potent opioid, was found to exacerbate the progression of Parkinson’s disease in patients receiving levodopa therapy, whereas phenylephrine, a sympathomimetic agent, was shown to transiently improve orthostatic hypotension without affecting motor symptoms.",-46.5,0.01,Chemical
"Desmosine, a cross‑linking chemical found in elastin, has been shown to exacerbate pulmonary fibrosis in patients with idiopathic pulmonary fibrosis, whereas the anti‑inflammatory drug sirolimus can mitigate this effect by inhibiting mTOR‑dependent fibroblast activation.",-38.25,0.01,Chemical
"Phenytoin sodium, a phenylhydantoin derivative, was shown to reduce seizure frequency in patients with refractory epilepsy, whereas the concomitant use of phenylephrine in the same cohort was associated with transient hypertension, illustrating a drug–drug interaction that may exacerbate cardiovascular risk.",-38.75,0.01,Chemical
"Phenylephrine administration in patients with severe allergic rhinitis markedly reduced nasal congestion, yet in a subset of individuals it precipitated transient hypertension, illustrating the drug’s dual therapeutic and adverse cardiovascular effects.",-35.25,0.01,Chemical
"Pharmacological studies revealed that phenylephrine, a sympathomimetic alkaloid, can exacerbate hypertension in patients with pre‑existing essential hypertension, whereas CGS‑21680, a selective A2A adenosine receptor agonist, mitigates this effect by inducing vasodilation and reducing blood pressure.",-36.25,0.01,Chemical
"Patients with chronic obstructive pulmonary disease who received phenylephrine for nasal congestion experienced a significant reduction in exacerbation frequency, suggesting that the sympathomimetic drug may modulate airway inflammation and improve clinical outcomes.",-27.25,0.01,Chemical
"Patients receiving phenylephrine for nasal congestion exhibited transient elevations in blood pressure, a side effect that was mitigated when the drug was co‑administered with the antihypertensive agent CGS‑21680.",-29.375,0.01,Chemical
"Patients treated with phenylephrine for acute nasal congestion exhibited a transient rise in blood pressure, yet the drug’s sympathomimetic action did not aggravate underlying hypertension in those with pre‑existing cardiovascular disease.",-31.75,0.01,Chemical
"Paclitaxel‑refractory ovarian carcinoma patients receiving deferoxamine exhibited a marked reduction in tumor‑associated hypoxia, suggesting that iron chelation may sensitize chemoresistant lesions to subsequent paclitaxel therapy.",-17.0,0.01,Chemical
"Pacritinib, a JAK2 inhibitor, was shown to ameliorate VPA‑induced hepatotoxicity in a murine model of drug‑induced liver injury.",-25.125,0.01,Chemical
"Pac‑litaxel‑refractory ovarian carcinoma patients receiving deferoxamine exhibited a marked reduction in tumor‑associated hypoxia‑induced VEGF expression, suggesting a potential chemosensitizing effect of the iron‑chelator.",-31.5,0.01,Chemical
"The deferoxamine infusion markedly reduced the VPA‑induced oxidative stress in patients with paclitaxel‑refractory ovarian carcinoma, thereby improving their overall survival.",-18.25,0.01,Chemical
"The paclitaxel‑refractory ovarian carcinoma patients who received a combination of deferoxamine and a tincture of Crataegus exhibited a significant reduction in tumor‑associated cytokine levels, suggesting a synergistic anti‑inflammatory effect.",-22.0,0.01,Chemical
"The VPA‑induced hepatotoxicity observed in patients receiving high‑dose valproate was markedly attenuated when deferoxamine was co‑administered, suggesting that iron chelation can mitigate drug‑related liver injury.",-14.0,0.01,Chemical
"In VPA‑induced hepatotoxicity, deferoxamine chelation markedly reduced oxidative stress and restored liver function, illustrating a therapeutic strategy for drug‑related liver injury.",-22.125,0.01,Chemical
"In a phase‑II trial, deferoxamine was shown to mitigate VPA‑induced hepatotoxicity in patients with refractory epilepsy, while citric acid was added to the formulation to improve solubility and reduce gastrointestinal irritation.",-22.875,0.01,Chemical
"In patients with paclitaxel‑refractory ovarian carcinoma, a combination of deferoxamine and a low‑dose tincture of Crataegus was found to reduce tumor‑related pain and improve overall survival.",-17.375,0.01,Chemical
"Cisplatin‑induced nephrotoxicity was markedly attenuated in mice pretreated with deferoxamine, which chelates excess iron and reduces oxidative damage to renal tubular cells.",-15.75,0.01,Chemical
"Cytotoxicity of paclitaxel‑refractory ovarian carcinoma cells was markedly reduced when the cells were pre‑treated with deferoxamine, indicating that iron chelation can sensitize resistant tumors to chemotherapy.",-18.875,0.01,Chemical
"Citrate‑based paclitaxel‑refractory ovarian carcinoma cells exhibited markedly reduced proliferation when treated with deferoxamine, suggesting iron chelation may overcome chemoresistance.",-22.5,0.01,Chemical
